id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,calculated_host_listings_count,availability_365
22698756,☆Cozy Brooklyn Condo 18 minutes from Manhattan☆,13203970,Queen Sheba,Brooklyn,Bedford-Stuyvesant,Entire home/apt,97,2,44,2019-06-26,1,174
33524941,The New Harlemites,252607014,Eric,Manhattan,Harlem,Entire home/apt,150,3,6,2019-05-21,1,25
18500556,Fully renovated beautifully furnished two bedroom,128385204,Ronen,Brooklyn,Sheepshead Bay,Private room,199,1,0,,1,0
33270782,Spacious & Bright Brooklyn Getaway near trains,96240355,Sherika,Brooklyn,Bedford-Stuyvesant,Private room,75,2,9,2019-06-24,1,0
31365313,Large 1 bedroom in SOHO,101890546,Sam,Manhattan,Little Italy,Entire home/apt,229,1,3,2019-02-16,1,362
21845154,Warm and cosy apartment in the heart of New York,4495261,Julien,Manhattan,East Village,Entire home/apt,180,7,2,2018-09-09,1,0
5205171,Comfy 1BD + Private Bath in Williamsburg,1242374,Erin & Brad,Brooklyn,Williamsburg,Private room,96,3,82,2019-06-16,1,289
16205941,Cozy 1 bedroom in brooklyn 30max to manhattan,63834432,Camille,Brooklyn,Williamsburg,Private room,58,1,1,2016-12-08,1,0
32676185,Huge Two Bedroom Suite in the Heart of New York,244559229,Stewart Hotel,Manhattan,Chelsea,Private room,100,1,0,,9,245
15342457,Beautiful 3 BR-2 BA duplex with deck in Park Slope,3998751,Gisele,Brooklyn,Windsor Terrace,Entire home/apt,300,2,6,2018-12-26,1,16
9856995,Calm and Comfy room in Brooklyn,50729557,Miho,Brooklyn,Bedford-Stuyvesant,Private room,70,2,63,2019-07-05,1,322
6912211,Retreat Near Manhattan,21183428,Jae (Owen's Wife),Brooklyn,Bedford-Stuyvesant,Entire home/apt,122,3,101,2019-05-09,2,293
13604794,Quiet room in Central Harlem,27123110,Angel,Manhattan,Harlem,Private room,65,3,2,2018-08-23,1,0
4137900,Beautiful apartment on the UES,6087686,Tal,Manhattan,Upper East Side,Entire home/apt,160,2,7,2016-05-03,1,0
24725794,"Cozy Basement Studio in the Heart of Harlem, NYC",186905487,Brayan,Manhattan,Harlem,Entire home/apt,92,2,68,2019-06-23,1,32
20253237,Spacious 1 bedroom on Hamilton Grange - Entire Apt,140299690,A.J.,Manhattan,Harlem,Entire home/apt,150,3,18,2019-07-05,1,4
13234352,Amazing private Upper East loft!,72218656,Yuanyuan,Manhattan,Upper East Side,Entire home/apt,199,3,57,2019-06-20,1,93
31000518,Sunny Clean Modern 2BR w/ Private Roofdeck!,16145840,Nick,Manhattan,East Harlem,Entire home/apt,100,2,1,2019-01-22,2,0
22281921,Room close to mall,34954588,Andres,Queens,Elmhurst,Private room,50,2,2,2017-12-30,1,365
27357537,Stylish South Williamsburg + Waterfront Terrace,28380119,Johnny,Brooklyn,Williamsburg,Entire home/apt,250,4,4,2018-12-10,1,0
29981213,Broadway Triangle,83787104,John,Brooklyn,Williamsburg,Private room,65,2,3,2019-02-28,1,89
32242139,Sun-Drenched 1 BR/1BA near Grand Army Plaza #10313,20375986,Marissa,Brooklyn,Park Slope,Entire home/apt,200,3,17,2019-06-29,1,142
258690,CHELSEA 1 Bdrm Plus Sleeping Loft!!,1359611,Andrea,Manhattan,Chelsea,Entire home/apt,195,365,10,2014-10-26,1,0
24733560,Spacious Private Room in Brooklyn,34672584,Andre,Brooklyn,Crown Heights,Private room,75,2,1,2018-05-20,1,157
3010664,"Giant 3 story family house,  15 min to Manhattan",5663597,Amir,Brooklyn,Prospect Heights,Entire home/apt,350,3,11,2019-04-28,1,21
20886228,COZY BEAUTIFUL 1 BEDROOM APT FOR 3PPL,142286413,Ramon,Manhattan,Hell's Kitchen,Entire home/apt,225,3,104,2019-06-30,1,34
35793455,Massive Sun Filled East Village Bedroom with Roof,28103718,Patrick,Manhattan,East Village,Private room,150,3,1,2019-06-30,1,209
5037654,East River view,26005018,Pia,Manhattan,Roosevelt Island,Private room,65,3,43,2019-05-28,1,35
26341916,A Gem In Downtown Flushing - Elegance and Class #1,89766221,Alan,Queens,Flushing,Private room,190,2,0,,2,362
12810210,Sun Drenched Studio,140226,An,Brooklyn,Williamsburg,Entire home/apt,195,3,23,2019-06-23,1,225
20322611,Huge private bedroom. Heart of Bed-Stuy.,65875353,Severino,Brooklyn,Bedford-Stuyvesant,Private room,40,2,0,,1,0
4016791,Sunny Private Bedroom,20827756,Jillian,Manhattan,Washington Heights,Private room,36,2,10,2017-10-01,1,0
10172621,Gorgeous and Sunlit 1 BR 31/1-3/1,52228249,Shy,Bronx,Bronxdale,Entire home/apt,80,7,0,,1,0
15223434,new sunshine room in chinatown train F is around,89386217,Na,Manhattan,Chinatown,Private room,75,1,318,2019-06-19,1,51
1782079,LOFT Private Room - MOVIE THEATER/GYM/LAUNDRY/ROOF,226697,Adriana,Brooklyn,Bedford-Stuyvesant,Private room,55,10,20,2019-05-20,1,184
16254609,"Sunny, Spacious House by the Beach",36234811,Anna,Queens,Arverne,Entire home/apt,200,1,46,2019-06-16,4,152
5525206,Gorgeous Studio UWS Lincoln Center!,1854977,Amanda,Manhattan,Upper West Side,Entire home/apt,180,3,7,2016-01-02,1,0
7620763,Lovely Bsmt Apt. Nr trn  to NYC - No Cleaning Fee,15163256,Faigie,Brooklyn,Sheepshead Bay,Private room,92,3,60,2019-06-17,3,334
32729130,cozy and charming experience in China Town!,50333451,Jennifer,Manhattan,Chinatown,Entire home/apt,151,12,0,,1,0
8272749,Prime Room with View in Brooklyn Heights,25728891,Melissa,Brooklyn,Brooklyn Heights,Private room,99,2,72,2019-06-14,1,231
21828988,Beautiful Apartment @ Heart of the Upper West Side,6897051,Corey,Manhattan,Upper West Side,Private room,340,2,0,,2,362
29946644,Bedroom for 2 Guests,48196322,Jose,Manhattan,Washington Heights,Private room,35,1,34,2019-06-23,1,4
33038567,"Spacious Midtown 1BR, w/ Balcony, Fitness center + Doorman by Blueground",107434423,Blueground,Manhattan,Theater District,Entire home/apt,343,30,0,,232,311
35766933,Great place,94214493,Dadrine,Brooklyn,East Flatbush,Private room,80,7,0,,9,365
16407461,Prospect Park Brownstone full floor w/garden,28779108,Darryl Diego,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,190,4,26,2019-06-23,1,145
655230,Be in NYC's best: Lower East Side!,3298062,Connie,Manhattan,Chinatown,Entire home/apt,149,4,12,2019-06-03,1,203
3924092,Lincoln Center Area Apartment,13135873,Jan,Manhattan,Upper West Side,Entire home/apt,225,7,26,2019-05-23,1,85
35874052,Cozy room with Queen Bed close to Columbia Uni,41434577,Nino,Manhattan,Morningside Heights,Private room,49,30,0,,1,32
5013556,"Sunny, modern 1BR in Crown Heights",1387175,David,Brooklyn,Crown Heights,Entire home/apt,148,7,56,2019-06-14,1,44
342965,Super Clean Apt by Columbus Circle,1740233,Gladys,Manhattan,Hell's Kitchen,Entire home/apt,350,4,24,2017-09-21,1,362
35702658,Bedroom in a Loft  12 minutes from Soho,22382915,Alessandro,Brooklyn,Bedford-Stuyvesant,Private room,69,2,0,,1,0
21325518,A&M Spacious Home Away For Vacationers—NYC,154363317,Allison,Queens,St. Albans,Entire home/apt,250,2,25,2019-07-01,1,204
565814,Bright friendly room in Brooklyn,532819,Heather,Brooklyn,Bedford-Stuyvesant,Private room,50,2,1,2016-12-28,1,0
6220699,Amazing Airy Hs w Old World Details,770004,Milyoung,Brooklyn,Clinton Hill,Entire home/apt,350,1,2,2015-08-17,1,0
11040458,Huge 3 bedroom apt in West Harlem,20607397,Jonathan,Manhattan,Harlem,Entire home/apt,300,2,26,2019-06-26,1,176
29236294,Elite Penthouse,213781715,Anting,Manhattan,NoHo,Entire home/apt,179,1,4,2019-05-20,33,179
27504290,Bright & modern one bed in heart of Williamsburg!,33467956,Risa,Brooklyn,Williamsburg,Entire home/apt,175,1,15,2019-07-07,1,8
14856742,Penthouse Private Room w/Amazing Views,26434803,Zach,Brooklyn,Bushwick,Private room,45,10,1,2016-09-05,2,0
30539100,Clean Airy 1-Bedroom Apartment in Gowanus,227915163,Stephen,Brooklyn,Gowanus,Entire home/apt,70,6,1,2018-12-10,1,0
17548575,Great room in the heart of NYC,118870308,Laura,Manhattan,Murray Hill,Private room,75,1,2,2017-04-08,1,0
8381953,Tranquil Apt with Garden Access,44171084,Sheena,Manhattan,Harlem,Entire home/apt,124,3,102,2019-06-15,1,247
34390686,Large sunny bedroom 5 mins from SI ferry,185401573,Akil,Staten Island,Stapleton,Private room,50,1,10,2019-07-05,1,179
1628156,A Tree Grows in Brooklyn,8653725,Marlyn,Brooklyn,Canarsie,Entire home/apt,175,3,158,2019-07-07,1,317
35773859,Spacious Room Steps to Prospect Park (built 2017),269121359,Azure,Brooklyn,Prospect-Lefferts Gardens,Private room,100,10,0,,1,59
19531805,Brand new One bedroom APT in brooklyn,57435629,Lin,Brooklyn,Kensington,Entire home/apt,80,2,1,2017-07-03,1,0
8114144,Sunny Duplex in Heart of Bushwick,9659956,Alexandra,Brooklyn,Bushwick,Entire home/apt,120,1,2,2015-10-26,1,0
16893993,Sunny room in a shared appartement in Bushwick,3855091,Do,Brooklyn,Bushwick,Private room,53,5,1,2017-08-27,1,0
15484901,The Artist Retreat Duplex and Garden 1,90860,Amy,Brooklyn,Bedford-Stuyvesant,Entire home/apt,125,2,118,2019-06-24,4,68
2560559,Sunny Private Room Near Prospect Pk,2766490,Daisy,Brooklyn,Crown Heights,Private room,50,7,1,2016-01-03,1,0
18206686,"East 12th street, Lux Studio in Greenwich Village",22541573,Ken,Manhattan,East Village,Entire home/apt,225,30,0,,87,347
24849193,Cozy Tropical NYC Room with Stunning View,36364146,Tomas,Manhattan,Morningside Heights,Private room,125,6,3,2018-12-28,1,34
9296598,i would like to sublet for 3 months,48264527,Roberta,Manhattan,Upper West Side,Entire home/apt,40,1,1,2016-03-31,1,0
11552389,Great Studio nearby Times Square!,18002193,Jay,Manhattan,Hell's Kitchen,Entire home/apt,138,1,20,2019-07-04,1,265
34743365,Modern and new Duplex next to A train,26319385,Ariadna,Brooklyn,Bedford-Stuyvesant,Entire home/apt,175,4,0,,1,17
3738529,True Industrial Loft in Brooklyn,19111611,Chaim,Brooklyn,Navy Yard,Entire home/apt,150,1,7,2016-07-11,1,0
8845289,Yve's Getaway,46322064,Yve,Manhattan,Harlem,Entire home/apt,290,3,58,2018-01-02,1,188
36455917,Sunny&quiet paradise in the WV with open views,274103383,Jennifer,Manhattan,West Village,Private room,202,2,0,,1,84
32567344,"Bright and lovely flat in Williamsburg, Brooklyn",39329872,Maxime,Brooklyn,Williamsburg,Entire home/apt,110,6,3,2019-06-21,1,25
194154,Large Room Overlooking Central Park,936830,Elina,Manhattan,Upper West Side,Private room,89,6,35,2017-06-18,1,180
20045641,Modern Private Room in Prime Williamsburg!,48851196,Ilya,Brooklyn,Williamsburg,Private room,80,25,0,,1,0
18390907,"Sun-soaked, charming Brooklyn home",3695964,Elie,Brooklyn,Bedford-Stuyvesant,Entire home/apt,200,1,37,2019-06-14,1,5
20621540,Spacious Room in Fort Greene,3490097,Victoria,Brooklyn,Fort Greene,Private room,67,3,1,2017-09-12,1,0
31543550,Lower manhattan 1 bedroom short or long term,7285648,Josh,Manhattan,Chelsea,Private room,86,1,0,,3,0
30891437,Global Sanctuary ~Brooklyn Private Room,88036082,DaNeilia,Brooklyn,East Flatbush,Private room,70,1,0,,2,0
7561432,CHARMING ROOM W/ ROOF DECK ACCESS 2 :),4291007,Graham And Ben,Brooklyn,Clinton Hill,Private room,90,30,20,2018-08-19,11,249
14262420,Quiet 1 BR in the Heart Crown Heights,49635984,Huw,Brooklyn,Crown Heights,Entire home/apt,80,7,0,,1,0
25310497,Jade Bedroom,119669058,Melissa,Brooklyn,Bedford-Stuyvesant,Private room,60,2,30,2019-06-10,34,310
28584877,Cozy bedroom available in best area of Brooklyn!,92733485,Vitaly,Brooklyn,Downtown Brooklyn,Private room,50,1,5,2018-10-16,1,0
10043942,Near to Manhattan and large 2BD Apt,51556615,Edmund,Queens,Sunnyside,Entire home/apt,155,4,66,2019-06-28,1,307
21392504,Cozy Room With HULU Live TV/Netflix and 2 Baths,55858529,Austin,Brooklyn,Bedford-Stuyvesant,Private room,44,2,96,2019-06-28,3,7
11020841,Sage - Charming 2 Room Studio #7,57186170,Deirdre,Brooklyn,Bedford-Stuyvesant,Private room,75,2,129,2019-06-21,3,227
22485716,2 bedroom apt in queens,164887236,Reut,Queens,Fresh Meadows,Private room,75,2,0,,1,0
1741745,Private room in East Harlem,1845333,Annabel,Manhattan,East Harlem,Private room,95,1,0,,1,0
30887065,"Entire 1st floor, Easy commute to Manhattan",67987135,Siyi,Brooklyn,Bedford-Stuyvesant,Entire home/apt,139,1,8,2019-06-14,9,134
15131279,Gorgeous Bedroom in Brooklyn,92237522,Amaru,Brooklyn,Flatbush,Private room,40,3,28,2019-06-15,2,54
33557100,Great Room with WC,76849762,German,Brooklyn,Williamsburg,Private room,60,3,1,2019-06-02,1,0
34575989,The Clifton Place,260891097,Earl,Brooklyn,Bedford-Stuyvesant,Private room,120,2,2,2019-06-25,2,88
36137613,Modern and Hip Brooklyn Brownstone!,206115,Christian,Brooklyn,Bedford-Stuyvesant,Entire home/apt,110,2,0,,1,182
34562155,"Shakti House!FLATIRON, UNION SQ PARK,WEST VILLAGE.",50442154,Alena Devi,Manhattan,Greenwich Village,Entire home/apt,170,3,2,2019-06-22,1,9
925240,Artist Loft - Union Square,4976428,Jonathan,Manhattan,East Village,Entire home/apt,295,7,92,2019-06-24,1,316
14491976,Long term sublet in Clinton Hill,44037475,Hannah,Brooklyn,Bedford-Stuyvesant,Shared room,30,25,15,2019-04-10,4,78
26532680,"Private Bedroom, Easy travel in brooklyn",28727058,Waen,Brooklyn,Fort Greene,Private room,70,2,47,2019-07-01,1,0
10135104,Nice And Clean Apartment.,14439022,Cristina,Manhattan,Harlem,Private room,75,3,86,2019-07-01,1,224
8454886,"Super Cozy, Warm Eclectic Oasis",16954469,Michele,Brooklyn,Crown Heights,Private room,160,2,2,2015-10-02,1,364
3638841,Cozy 1 BD apartment in Sunset park,17917168,Karina,Brooklyn,Sunset Park,Entire home/apt,100,1,26,2019-03-24,1,0
4753571,Your own West Village/ Soho home,24529969,Ellie,Manhattan,SoHo,Entire home/apt,200,3,10,2017-03-31,1,0
19433834,Charming one-bedroom with original tin ceilings,6094395,Alysse,Brooklyn,Gowanus,Entire home/apt,140,4,14,2018-11-14,1,8
12826965,Cozy Bright Private Room in NY (Only for female),69989416,Sammie,Queens,Flushing,Private room,30,4,54,2019-04-21,1,64
22318346,Comfy 23rd Floor Washington Heights Home,985926,Erin,Manhattan,Washington Heights,Entire home/apt,75,20,0,,1,0
1851767,Luxurious Brownstone Duplex w Outdoor Space,173980,Will And Jo,Brooklyn,Bedford-Stuyvesant,Entire home/apt,345,3,181,2019-06-28,2,213
23858353,A lovely taste of Brooklyn with this small bedroom,154302755,Vika & Josh,Brooklyn,Bedford-Stuyvesant,Private room,60,2,42,2019-07-02,5,324
35743508,"20 Min to Manhattan, Big 3 bed RM Apt in Ridgewood",267405973,Peter,Queens,Ridgewood,Entire home/apt,195,18,0,,2,347
9485566,Spacious Artist's Loft,46142110,Charlotte,Brooklyn,Williamsburg,Entire home/apt,300,3,0,,1,0
11906169,Sunny Apartment in Crown Heights,2103550,Anna,Brooklyn,Crown Heights,Entire home/apt,200,1,0,,1,0
17735760,5-STAR REVIEW 1 BEDROOM LINCOLN CENTER- BEST PRICE,9215977,Kevin,Manhattan,Upper West Side,Entire home/apt,249,3,20,2019-06-29,1,63
17728208,Bright and Clean One Bedroom - Females Only!,95306427,Alexi,Manhattan,East Village,Private room,100,3,26,2018-10-21,1,0
26061532,"Cool, comfortable: RIGHT by 3 Subways",28811203,Brandon,Manhattan,Flatiron District,Entire home/apt,349,7,3,2018-09-10,1,188
6934249,"Location, light, and charm",24465231,Gael,Brooklyn,Greenpoint,Entire home/apt,149,7,7,2018-07-01,1,0
32820306,The Grand Clinton Hill AirBnB,29411897,Keith,Brooklyn,Bedford-Stuyvesant,Private room,70,1,18,2019-06-23,1,142
24857291,新一处客居(New place 1),187908645,Jimmy,Queens,Flushing,Private room,60,1,9,2019-01-29,4,57
289995,Zen Minimalist w/Garden- Bedford L Stop,1505217,Pia,Brooklyn,Greenpoint,Entire home/apt,250,4,46,2019-06-23,1,121
19157481,Renovated Private Room in Ridgewood Coliving Space,133802988,Sergii,Queens,Ridgewood,Shared room,55,30,2,2018-10-28,6,365
34859794,Beautiful Luxury Brownstone Apt in Brooklyn,36082598,Genevieve,Brooklyn,Bedford-Stuyvesant,Entire home/apt,225,2,6,2019-06-30,2,273
26659521,"LongTerm-25DaysMin
Chinatown,Soho,LittleItaly,LES",197400421,Ben,Manhattan,Chinatown,Private room,100,25,0,,2,333
6999056,Manhattan at its best! Trendy area,415502,Enrica,Manhattan,Harlem,Private room,70,1,3,2015-08-21,1,0
13708345,"furnished basement level apartment , 1000 sq ft",80023687,Lb,Brooklyn,Greenpoint,Entire home/apt,300,1,1,2016-07-02,1,83
9475136,Williamsburg Room & Private Bath,13034246,Clinton,Brooklyn,Williamsburg,Private room,90,1,0,,1,0
31409612,Tremendous Views - Greenpoint,56061729,Dennis,Brooklyn,Greenpoint,Entire home/apt,125,2,8,2019-06-10,1,188
12039579,NY Queens Penthouse = 1MASTER aka Manhattan Room,34861728,Iris,Queens,Kew Gardens,Private room,73,9,2,2018-09-10,4,276
11496210,Sunny family-friendly 1 bed. apt near Manhattan,15145474,Denisse,Queens,Ozone Park,Entire home/apt,87,4,86,2019-06-10,4,58
19179961,Orange in Cypress Hills,133812877,Heather,Brooklyn,Cypress Hills,Private room,65,3,23,2019-05-01,3,321
23436140,Tony's Room 2 near La Guardia Airport,172189639,Camilo & Yesenia,Queens,East Elmhurst,Private room,80,1,4,2019-06-01,2,78
30715085,"Private Studio apartment In prime Astoria, no fees",57046582,JayJay,Queens,Astoria,Entire home/apt,95,3,0,,1,0
16852728,!!! Outpost Coliving . Shared twin room,2092314,Valentin,Brooklyn,East Flatbush,Shared room,26,30,2,2018-04-30,7,365
12536976,Sunny & Luxurious West Village Apartment!,55457305,Mila & Jon,Manhattan,West Village,Entire home/apt,274,6,37,2019-06-23,1,339
22353249,Chambre spacieuse,44410626,Cindy,Manhattan,Inwood,Private room,50,4,0,,1,0
30476876,"Cozy studio is all you need, 20 mins to Manhattan",227647873,Samanta,Queens,Astoria,Private room,109,2,50,2019-07-01,3,0
21477816,Sleek and Modern Brooklyn Apartment,155990761,Kevin,Brooklyn,Bushwick,Private room,42,2,35,2018-07-22,1,0
30351256,"HUGE ONE-BED, PROSPECT PARK, CAT LOVERS ONLY!!",1675112,Rebecca,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,79,5,2,2019-06-23,1,8
10193392,great private room,16869971,Han,Manhattan,Roosevelt Island,Private room,70,1,7,2016-08-23,2,0
27986129,Times Square Apartment,6116657,Will,Manhattan,Hell's Kitchen,Entire home/apt,199,3,25,2019-07-01,1,30
30071972,Beautiful room Williamsburg Brooklyn NY,192181166,Elisa,Brooklyn,Williamsburg,Private room,60,150,2,2019-01-13,2,0
30470365,Cozy Brooklyn Apartment,37860219,Rebecca,Brooklyn,Bushwick,Entire home/apt,250,1,7,2019-06-29,2,5
32314460,lower east side home,27923277,Xu,Manhattan,Lower East Side,Private room,75,4,9,2019-06-23,1,34
8234295,"Sunny, spacious, bedroom for rent",481603,Lindsey,Brooklyn,Bushwick,Private room,45,15,0,,1,0
1442450,Saratoga Park Suite,7388128,Aqila,Brooklyn,Bedford-Stuyvesant,Private room,72,3,0,,1,365
30314819,Brooklyn Finest Air Bnb,224699779,Michael,Brooklyn,Bushwick,Private room,120,7,0,,1,365
2451438,Quiet & private room in luxury doorman bldg,10193030,Kaori,Manhattan,Harlem,Private room,80,3,3,2017-10-03,2,178
1907058,PRIVATE ROOM #2 STARTING AT $67 PER NIGHT,9898029,Anthony,Brooklyn,East Flatbush,Private room,67,5,17,2018-09-23,5,308
5521107,Bright and Cozy in Crown Heights,9862957,Miklos,Brooklyn,Crown Heights,Private room,69,15,21,2018-09-26,1,360
29930787,Clean Well-Lit NY Room. WiFi & Utilities Included,137358866,Kazuya,Queens,Woodside,Private room,40,30,0,,103,93
29365401,4min subway. Prime locations.  single sofa bed 单人间,196058543,美德,Queens,Forest Hills,Shared room,40,2,20,2019-05-29,5,230
32544013,Luxury Living in Bumpin Bushwick,489448,Tina,Brooklyn,Bushwick,Private room,70,5,6,2019-05-28,2,99
34490362,Junior Suite 2 Queen Beds Mobility Accessible Tub,260618374,The Knickerbocker,Manhattan,Theater District,Private room,100,1,0,,13,344
5232121,".Safe, cozy & minutes to NYC",3339701,Angelo,Queens,Ditmars Steinway,Private room,55,1,90,2019-06-21,4,310
6716444,Large and Quiet Private Bedroom,24466159,Tim,Manhattan,East Village,Private room,100,7,2,2015-06-26,1,0
15943497,(3)Comfy Home Away From Home/Multiple Rooms,88043058,Pamela,Brooklyn,Bedford-Stuyvesant,Private room,40,1,41,2019-05-24,4,352
30161645,Midtown West - Cozy Standard King,224414117,Gabriel,Manhattan,Hell's Kitchen,Private room,179,1,10,2019-05-05,30,175
19225880,Bright & lovely 1BD Apartment,24709724,Maria,Queens,Ridgewood,Entire home/apt,80,7,2,2019-01-03,1,190
28536037,EXCELLENT location  2min 7 line 61st Express train,19303369,Hiroki,Queens,Woodside,Private room,47,30,0,,37,1
2508374,Cozy 1br mins from CASINO JFK & NYC,8552126,Claudius,Queens,Jamaica,Entire home/apt,63,3,146,2019-06-20,2,23
845417,LOVELY LOFT | 24H DOORMAN | PERFECT,3891436,Felix,Manhattan,Lower East Side,Entire home/apt,260,6,23,2019-05-20,1,0
